id,name,age,num_dep,edu
92358,Jeffrey Walton,33,1,2
92481,Walter Hart,28,0,5
92427,Seth Alexander,28,2,1
92495,Jamie Reese,25,2,6
92443,David White,43,1,6
92529,Natasha Walker,21,1,2
92471,Julia Becker,44,3,1
92569,Anne Hodges,42,1,3
92485,Katrina Ruiz,37,1,2
92599,Elizabeth Lucas,28,2,5
92509,Cassandra Chapman,30,3,1
92645,Lawrence Howell,43,1,2
92531,Zachary Thornton,37,0,2
92712,Raymond Guzman,31,3,2
92591,Todd Jennings,40,1,6
92764,Allison Bowman,35,2,2
92639,Amanda Cobb,42,1,4
92798,Kristopher Rowe,38,2,2
92649,Patricia Hardy,26,2,2
92854,Kathleen Robertson,35,3,3
92730,Brittany Lawson,19,1,2
92892,Jorge Parks,23,0,6
92766,Samantha Mcdonald,34,2,6
92957,Lucas Reynolds,31,2,1
92844,Katie Payne,27,0,1
92973,Adrian Burton,20,2,5
92868,Ann Hawkins,32,3,2
93067,Arthur Diaz,37,0,3
92935,Elizabeth Gray,39,0,4
93097,Jorge Barrett,43,0,5
92965,Patrick Baldwin,28,2,3
93119,Allison Fields,24,2,2
93001,Juan Burke,30,3,3
93137,Corey Curry,27,0,2
93083,Angel Howell,21,2,2
93151,Lisa Sanchez,28,2,5
93107,Brad Walton,28,2,3
93159,Taylor Patterson,39,2,5
93127,Kyle Ford,44,0,2
93173,Mallory Bennett,30,3,2
93141,Mary Powers,20,1,4
93208,Kristen Rogers,27,2,3
93155,Anne Fowler,33,1,4
93212,Candace Bowen,20,1,1
93161,Shane Carroll,26,0,2
93220,Kathleen Rodgers,30,0,2
93206,William Robertson,41,2,2
93224,Rachel Burton,32,3,4
93210,Cassie Bennett,27,0,3
93308,Theresa Cannon,23,0,5
93216,Karen Garcia,35,2,3
93318,Megan Price,27,2,5
93222,Sergio Harvey,43,0,1
93332,Grant Blair,21,2,3
93236,Meagan Sutton,30,2,3
93382,Derek Elliott,37,2,2
93310,Christopher Webster,43,1,3
93408,Tony Daniels,41,3,5
93322,Carrie Garner,20,1,1
93489,Lacey Mccoy,27,0,5
93362,Morgan Lowe,18,1,4
93557,Luis Jordan,37,0,5
93390,Brittney Kelly,40,3,1
93587,Gerald Gutierrez,28,2,1
93461,Darrell Dixon,27,1,2
93609,Teresa Hart,36,0,5
93499,Sarah Castillo,36,1,2
93635,Beth Hampton,42,2,3
93581,Frederick Hicks,26,0,6
93669,Justin Fuller,18,1,1
93595,Jack Collins,18,2,5
93677,Darrell Mcdaniel,34,0,2
93623,Monique Alvarez,27,2,4
93720,Felicia Hudson,37,1,1
93665,Raymond Burns,21,1,2
93752,Martin Andrews,38,3,3
93671,Brenda Williams,38,1,4
93760,Richard Richardson,30,1,1
93710,Brent Perry,19,0,2
93810,Lori West,39,1,3
93746,Joanna Green,22,1,2
93872,Seth Miller,27,0,2
93758,Rachael Barnett,43,0,3
93896,Ana Ryan,26,0,2
93790,Troy Townsend,28,2,1
93914,Joe Obrien,27,2,3
93854,Lindsey Vega,18,1,4
93934,Katie Weaver,20,0,3
93882,Brandon Steele,25,2,2
94001,Evan Page,29,1,1
93906,Miranda Snyder,41,3,5
94041,Albert Owens,38,3,6
93932,Samantha Stephens,42,1,2
94085,Francisco Byrd,29,1,6
93969,Sheena Fernandez,33,1,4
94101,Amber Ortega,22,0,3
94029,Krista Holmes,33,1,6
94201,Ashley Taylor,27,0,1
94059,Misty Palmer,42,3,4
94205,Allison Lowe,39,0,2
94087,Leslie Gibson,26,2,3
94222,Ashley Turner,40,1,1
94163,Joseph Parker,35,0,3
94256,Jerry Morales,43,3,4
94203,Brad Harmon,35,0,1
94262,Sabrina Morales,19,0,2
94212,Hannah Rice,19,2,3
94282,Casey Lynch,36,1,3
94252,Julia Carlson,24,2,2
94316,Jenny Burgess,30,2,2
94260,Natasha Wade,30,0,2
94338,Sandra Adams,21,0,4
94274,Angel Perez,31,1,2
94384,Matthew Holt,24,0,3
94298,Dominique Dawson,23,2,2
94414,Roy Wilson,27,2,5
94334,Wendy Willis,43,2,2
94428,Kayla Robertson,26,2,6
94376,Alexandra Alvarez,43,0,2
94481,Jennifer Carlson,19,1,3
94386,Autumn Garza,23,1,1
94489,Brandi Watson,24,2,3
94426,Kyle Rodriguez,18,0,1
94561,Danny White,21,1,3
94479,Joanna Myers,29,2,2
94605,Tyler Ramirez,27,0,2
94483,Tiffany Hicks,22,0,6
94655,Angelica Jennings,22,0,1
94541,Rachael Marshall,39,0,1
94679,Alicia Byrd,44,2,2
94575,Veronica Harris,30,1,2
94730,Walter Ramos,20,2,3
94607,Ronald Hunt,31,0,1
94762,Karen Howard,20,1,4
94665,Luke Salazar,31,0,1
94804,Laura Bates,18,2,1
94717,Bridget Murray,31,3,3
94810,Krista Harmon,44,3,2
94748,Ian Weaver,41,3,1
94844,Travis Ferguson,42,0,2
94784,Mario Olson,31,3,2
94860,Desiree Higgins,34,0,3
94808,Jennifer Schneider,35,1,1
94898,Virginia Austin,35,0,1
94832,Latasha Burgess,41,3,3
94902,Calvin Roberts,33,3,4
94852,Kendra Kennedy,28,1,2
94922,Ricardo Hicks,29,2,2
94878,Lisa Alvarez,40,0,6
94946,Donald Norman,18,1,1
94900,Craig Lewis,30,2,2
94966,Benjamin Price,36,1,2
94916,Steven Todd,42,1,2
95023,Lucas Hudson,24,0,1
94942,Anna Black,29,2,1
95041,Tabitha Carr,35,0,4
94956,Tonya Pierce,30,3,2
95051,Brooke Clark,20,1,1
95003,Jenna Horton,23,1,3
95071,Jasmine Rhodes,43,2,2
95049,Ana Russell,34,3,3
95121,Abigail Olson,32,1,2
95055,Katherine Mack,40,2,5
95165,Erica Gonzales,21,1,5
95087,Cameron Tate,29,2,3
95187,Krystal Howell,20,1,1
95127,Carlos Frazier,26,1,2
95324,Nina Shelton,18,0,1
95175,Jessica Francis,23,2,2
95346,Travis Butler,21,2,2
95310,Taylor Alvarez,22,1,5
95378,Kari Bryant,38,0,5
95342,Vanessa Benson,23,1,6
95408,Gina Gutierrez,42,3,2
95352,Miranda Cook,38,1,2
95414,Bruce Fowler,42,1,2
95390,Misty Cross,43,0,3
95440,Chelsea Little,25,2,3
95412,Dana Todd,31,0,3
95489,Carl Wilson,43,0,2
95416,Andrew Walters,39,2,2
95527,Danny Robbins,23,2,2
95466,Roy Valdez,36,2,3
95569,Tyler Dixon,39,3,2
95513,Kelli Romero,23,1,3
95605,Shannon Burke,25,0,2
95531,Michelle Kennedy,30,3,3
95665,Cheryl Romero,26,2,1
95575,Logan Reeves,28,0,1
95697,Alyssa Oliver,23,2,1
95629,Corey Harris,30,1,5
95735,Bethany Reid,43,0,2
95673,Kenneth Ferguson,35,0,5
95804,Jillian Barnes,43,1,5
95729,Bruce Scott,35,3,2
95886,Angela Andrews,36,3,2
95792,Francisco Cross,35,1,5
95914,Kristy Castillo,42,3,2
95870,Dominique Palmer,36,1,1
95936,Lauren Vaughn,26,1,5
95898,John West,39,1,3
95944,Jay Banks,26,1,4
95934,Charles Goodwin,23,1,3
95976,Denise Gonzalez,39,1,1
95940,Alex Sims,44,3,4
96003,Steven Garner,32,2,5
95964,Anna Lawson,33,0,3
96025,Drew Maldonado,23,2,2
95996,Rodney Stevenson,37,3,2
96081,Steven Allen,34,2,2
96019,Whitney Strickland,26,0,1
96103,Jesse Mcgee,26,1,5
96069,Rebekah Ford,35,3,4
96139,Maurice Newton,26,1,3
96087,Kathryn Hernandez,32,0,2
96177,Fernando Armstrong,41,2,4
96107,Jillian Coleman,18,0,5
96213,Caitlin Gardner,35,0,2
96157,Adrienne Norman,36,2,5
96221,Jimmy Lucas,42,3,3
96191,Regina Lynch,35,0,2
96239,Claudia Rose,20,0,1
96219,Desiree Baker,24,0,5
96268,Stacey Rogers,41,2,5
96229,Paul Newman,36,3,2
96278,Roy Carroll,42,1,5
96264,Nathaniel Vargas,33,1,2
96294,Jamie Simpson,27,1,4
96274,Jeffery Moreno,39,0,1
96320,Brenda Boyd,33,1,1
96288,Alex Mendoza,38,3,2
96344,Miguel Kim,24,0,2
96300,Veronica Chavez,33,2,2
96380,Susan Schultz,28,0,1
96324,Jon Townsend,18,2,3
96416,Lucas Caldwell,37,3,2
96376,Darren Hanson,24,2,5
96426,Jordan Graham,24,0,3
96382,Marcus Morales,38,1,2
96541,Blake Ross,44,2,3
96422,Courtney Craig,29,1,1
96561,Robert Carroll,29,2,2
96448,April Scott,20,2,5
96617,James Carlson,30,1,3
96543,Jordan Bell,23,0,2
96651,Timothy Brewer,41,3,3
96615,Katrina Little,41,0,2
96667,Jenny Hart,31,3,5
96639,Monica Medina,24,0,5
96695,Anna Norris,30,0,2
96657,Joshua Frazier,38,3,3
96735,Drew Wells,32,1,2
96693,Rachel Flores,44,1,3
96836,Adam Thompson,23,2,3
96703,Anne Baker,26,2,2
96850,Candace Davidson,24,1,5
96772,Jeffery Byrd,28,1,2
96882,Kenneth Henry,37,1,4
96840,Derrick Daniel,19,0,5
96906,Nichole Garner,27,1,4
96860,Billy Bates,28,2,2
96912,Kelsey Taylor,34,0,5
96892,Krista Taylor,28,2,2
96988,Robert Moore,37,3,5
96908,Evan Patterson,20,0,4
97063,Jimmy Bradley,37,1,3
96946,Louis Daniel,30,1,1
97085,Gerald Terry,18,0,5
97029,Jamie Gray,38,2,4
97099,Veronica Mcdonald,39,1,2
97083,Manuel Lawson,38,0,6
97123,Amber Brown,34,2,4
97091,Cheryl Sharp,27,0,5
97161,Marie Mitchell,33,3,4
97101,Jessica Martin,37,2,2
97179,Johnny Willis,29,2,3
97143,Gina Stevenson,19,1,2
97233,Colleen Holmes,23,1,3
97175,Justin Alvarez,38,2,3
97271,Christopher Newman,37,0,5
97225,Gregory Gilbert,38,3,5
97314,Mitchell Hines,27,2,1
97239,Jaclyn Reid,33,3,3
97346,Samuel Walters,34,3,2
97279,Reginald Howard,43,0,3
97362,Miguel Wade,41,3,1
97322,Robin Jordan,39,0,3
97382,Brenda Peterson,31,2,4
97354,Tonya Mcgee,39,2,2
97428,Stefanie Fuller,42,2,3
97378,Dennis Holt,41,0,6
97476,Devin Garner,41,0,4
97400,Brenda Martinez,42,3,3
97510,Frederick Taylor,42,3,3
97432,Arthur Ellis,40,1,5
97569,Johnny Perry,25,0,2
97496,Veronica Montgomery,29,2,1
97597,Jenna Elliott,44,3,5
97530,Johnathan Hicks,26,2,4
97635,Todd Diaz,31,2,1
97571,Candice Torres,28,0,3
97653,Megan Harris,26,1,2
97607,Kelly Willis,30,2,3
97677,Angel Grant,26,0,3
97639,Ebony Howell,21,2,3
97695,Morgan Roberts,24,2,3
97675,Lucas Watts,20,2,5
97731,Peter Alexander,41,2,6
97693,Rachel Martin,37,0,1
97743,Edward Cobb,28,1,1
97711,Molly Tate,22,1,1
97747,John Owens,42,3,1
97737,Natasha Thornton,44,2,4
97794,Angel Banks,37,1,2
97745,Brendan Richardson,41,1,2
97804,Sean Adkins,32,2,2
97771,Kathleen Austin,23,1,1
97822,Lance Martin,35,1,5
97798,Emily Fuller,19,1,2
97852,Whitney Watts,37,0,4
97816,Brad Lawrence,30,0,5
97872,Alexis Watts,44,3,4
97824,Alison Gomez,29,0,1
97890,Sabrina Day,32,3,1
97864,Leslie Moore,24,0,3
97908,Lee Edwards,33,1,3
97874,Curtis Potter,19,1,3
97946,Amber Ball,44,0,3
97898,Dominique Norman,25,1,3
97960,Lacey Torres,35,3,4
97944,James Graham,40,1,5
97982,Adrian Alvarez,39,2,1
97952,Mallory Simmons,37,3,2
98008,Geoffrey Howell,18,0,5
97972,John Baldwin,22,1,2
98020,Stacey Oliver,18,1,3
98002,Kristi Jones,31,2,3
98081,Brenda Adkins,34,2,5
98018,Martin Wilson,34,2,3
98187,Joshua Morales,36,3,1
98073,Reginald Cobb,27,2,1
98261,Luis Lowe,28,2,1
98099,Jennifer West,43,3,3
98275,Ross Armstrong,38,3,3
98227,Randy Daniel,35,2,5
98332,Brooke Fleming,23,1,2
98271,Brooke Johnson,27,0,1
98348,Morgan Matthews,42,2,1
98285,Andre Hansen,25,2,3
98390,Adrian Weaver,18,2,2
98334,Spencer Young,42,2,1
98404,John Brown,41,3,2
98378,Roger Reyes,19,0,3
98426,Rachael Weber,26,2,2
98400,Bruce Baker,44,3,3
98466,Ross Young,31,2,6
98412,Veronica Matthews,21,1,6
98500,Erika Mendez,27,1,2
98450,Peter Cruz,38,2,3
98550,Angela Porter,24,0,6
98492,Justin Bowman,28,1,6
98569,Sara Cobb,31,1,2
98524,Molly Frazier,31,3,4
98627,Jeffery Sharp,33,2,1
98561,Michelle Stevenson,26,0,5
98643,Rachael Morrison,28,2,5
98619,Kyle Edwards,27,1,2
98671,Kristy Higgins,31,1,6
98635,Latasha Norris,40,3,3
98689,Edwin Shaw,31,0,3
98665,Derek Vasquez,43,0,1
98757,Philip Douglas,44,3,5
98681,Nathaniel Hammond,36,3,2
98769,Joseph Kennedy,44,1,2
98747,Angel Rios,39,3,1
98797,Andrew Reynolds,36,1,4
98765,Miguel Black,44,3,4
98813,Brianna Oliver,25,0,4
98781,Kyle Owens,41,2,2
98846,Colleen Bates,28,0,2
98799,Bethany Hoffman,30,1,3
98870,Adrian Carr,40,0,5
98818,Lori Hill,34,2,4
98878,Colin Hoffman,38,0,1
98866,Raymond Pena,35,2,5
98888,Sandra Rowe,34,0,2
98876,Andrea Rivera,25,2,1
98914,Alyssa Duncan,31,2,2
98886,Sara Lee,42,0,3
98968,Chelsea Oliver,33,2,2
98894,Austin Cohen,26,0,6
99006,Angel Dunn,40,1,6
98952,Angelica Knight,25,0,2
99044,April Horton,29,0,3
98996,Danny Walsh,28,1,3
99060,Mark Sims,21,0,5
99010,Denise Welch,43,2,1
99095,Jonathan Ellis,43,0,4
99052,Monica Dean,32,3,1
99177,Corey Miller,24,2,3
99073,Robert Stewart,36,2,3
99215,Stefanie Reese,37,0,3
99169,Darren Butler,30,3,2
99261,Omar Rice,30,3,3
99185,Brendan Romero,41,0,4
99321,Michelle Frazier,34,2,2
99217,Tiffany Alexander,32,3,3
99338,Tammy Silva,36,2,3
99305,Kevin Graves,28,1,2
99386,Kelsey Cummings,28,2,6
99336,Jay Black,18,1,3
99440,Brandi Ruiz,44,1,3
99380,Jordan Hale,33,3,1
99470,Vanessa Carr,43,1,2
99416,Gabriel Page,32,3,2
99500,Henry Garza,33,1,2
99420,Jenny Hawkins,44,3,3
99542,Johnny Byrd,41,3,2
99452,Vincent Ray,22,2,1
99550,Caitlin Gibson,34,0,5
99498,Sheena Baker,25,0,2
99560,Erica Wallace,36,2,2
99536,Erica Russell,20,1,2
99587,Christopher Richardson,42,1,4
99544,Dominique Carlson,20,0,2
99653,Stephanie Watts,40,2,1
99558,Maria Smith,44,2,1
99691,Jamie Moore,36,0,5
99585,Brent Miles,23,0,2
99741,Willie Matthews,37,1,5
99599,Richard Ray,41,3,5
99783,Darren Ford,21,0,2
99657,Leah Howard,30,2,2
99795,Whitney Simmons,26,0,4
99695,Lawrence Curry,36,2,1
99842,Meagan Moore,20,2,2
99751,Beth Ramsey,39,0,2
99886,Virginia Rhodes,41,0,6
99787,Rachael Woods,18,0,3
99890,Calvin Fernandez,39,1,5
99819,Meghan Cook,21,0,1
99932,Anne Barnes,31,3,1
99872,Renee Stanley,30,0,2
100004,Valerie Reese,29,2,4
99888,Candice Foster,35,1,3
100054,Colin Montgomery,23,0,2
99906,Lacey Nguyen,31,1,6
100080,Leah Russell,18,2,3
99958,Dana Glover,18,2,4
100099,Mario Gomez,29,2,5
100008,Jack Moss,33,0,2
100115,Julie Murphy,43,0,5
100070,Chad Medina,44,3,2
100221,Desiree Watkins,37,3,6
100084,Lori Hines,33,1,1
100261,Rachel Gomez,29,0,5
100107,Mario Burton,30,2,6
100269,Curtis Ramos,33,2,4
100137,Russell Baker,19,0,3
100307,Troy Fowler,31,2,2
100225,Evan Barrett,35,0,2
100343,Mathew Norris,23,0,3
100265,Dustin Mcdonald,18,1,1
100402,Alyssa Taylor,40,3,2
100289,Sandra Mcgee,38,3,5
100456,Jimmy Fowler,33,3,6
100325,Kelly Garner,30,3,1
100478,Susan Martin,21,2,5
100378,Javier Neal,32,2,2
100512,Devin Chavez,44,3,5
100408,Luis Miles,40,1,1
100518,Stephen Harrison,30,0,5
100474,Casey Kelley,41,1,3
100530,Tanya Arnold,35,2,6
100508,Frank Salazar,19,0,5
100564,Pamela Lopez,37,1,3
100516,Jesse Curry,23,0,1
100596,Kevin Young,38,2,1
100522,Jacqueline Garrett,39,2,1
100613,Billy Hernandez,37,0,1
100544,Ronald Shaw,37,0,4
100661,Melinda Lawson,35,1,1
100590,Candice Parker,38,2,4
100695,Sarah Goodman,29,2,1
100606,Seth Rhodes,30,2,2
100709,Julie Bowman,41,0,2
100639,Melissa Dunn,23,2,2
100721,Sean Baker,36,0,5
100687,Latoya Sanders,33,2,1
100741,Jose Ball,24,2,2
100705,Henry Romero,23,2,2
100811,Erika Snyder,22,2,1
100715,Cassandra Cohen,39,0,2
100823,Natalie Baker,26,2,4
100727,Samantha Hubbard,25,0,5
100847,Tiffany Johnston,41,1,2
100763,Nathan Hoffman,21,0,1
100894,Kathryn Maldonado,25,1,2
100813,Geoffrey Marshall,35,2,1
100922,Whitney Sutton,20,1,5
100825,Cristina Garrett,34,3,2
100958,Edward Aguilar,33,3,3
100886,Katie Dawson,31,1,6
100974,Jaclyn Porter,28,0,3
100900,Ebony Hines,24,2,6
100998,Candace Walton,44,3,4
100946,Chase Ruiz,43,3,1
101022,Allison Woods,19,1,5
100972,Cody Patton,29,0,1
101038,Erin Gregory,18,1,3
100976,Phillip Mendez,20,2,1
101096,Caitlin Collins,40,2,2
101016,Shawn Francis,29,0,2
101145,Olivia Stewart,36,0,1
101032,Mallory Bates,41,1,6
101195,Erika Washington,20,1,1
101082,Jordan Hawkins,38,0,5
101235,Juan Hale,27,1,1
101106,Desiree Austin,21,2,1
101249,Veronica Goodwin,24,0,4
101177,Frederick Campbell,35,0,1
101279,Marc Barnes,20,0,3
101201,Candice Moore,20,1,2
101293,Alan Webb,21,0,1
101245,Brittany James,34,2,3
101323,Amanda Ruiz,22,2,3
101267,Jonathan Freeman,37,2,1
101353,Candice Valdez,22,1,5
101283,Diana Fox,34,2,5
101444,Michael Garrett,44,0,1
101307,Marc Evans,21,2,2
101516,Evan Owens,40,2,3
101325,Kristy Barnett,39,2,2
101520,Stephen Phillips,38,1,2
101436,Derrick Frazier,32,1,2
101540,Maurice Soto,28,2,2
101486,Stephen Love,30,0,3
101584,Derek Silva,34,0,2
101518,Victoria Strickland,21,1,4
101594,Carrie Mcdaniel,37,1,5
101532,Lawrence Bradley,41,2,1
101608,Joanna Burton,28,1,2
101558,Russell Olson,37,3,3
101671,Veronica Gray,26,0,1
101588,Kyle Sutton,31,3,3
101695,Emily Bryant,28,2,2
101598,Ross Reese,18,1,5
101725,Jennifer King,29,1,2
101626,Ashley Smith,38,0,4
101733,Brittany Davis,25,1,3
101673,Jesse Cummings,33,1,2
101827,Charles Patterson,43,1,2
101721,Tony Hanson,31,1,2
101912,Jordan Alvarez,20,1,4
101727,April Fleming,18,0,2
101920,Whitney Hanson,33,2,1
101747,Grant Wallace,21,2,3
101938,Shaun Cobb,39,0,2
101902,Lucas Rodriquez,22,1,6
101990,Jaime Day,43,3,1
101916,Molly Harmon,33,1,3
102002,Ricardo Shelton,42,2,2
101932,Sergio Obrien,25,1,1
102026,Billy Strickland,21,0,2
101962,Jacob Barker,26,0,1
102046,Chelsea Andrews,41,2,1
101992,Devin Cobb,36,0,2
102058,Raymond Manning,34,1,2
102004,Sharon Mckinney,35,2,1
102070,Mario Lee,26,1,3
102044,Mario Robinson,29,1,1
102094,Brad Byrd,28,2,2
102054,Carl Phillips,28,2,1
102177,Meagan Banks,18,0,1
102064,Kevin Torres,37,2,5
102221,Cory Guzman,38,1,2
102086,Linda Thompson,18,2,2
102241,Tanya Sullivan,34,1,2
102169,Olivia Berry,33,3,2
102273,Garrett Lopez,19,0,2
102203,Theresa Manning,26,1,6
102281,Elizabeth Taylor,19,2,5
102223,Mathew Griffith,30,2,2
102355,Margaret Rivera,26,0,1
102245,Susan Long,24,2,6
102391,Chase George,34,3,1
102277,Clayton Wade,32,0,1
102397,Natasha Barrett,23,1,1
102295,Peter Warner,20,0,3
102480,Kara Bryant,43,1,3
102373,Carlos Farmer,22,2,5
102498,Olivia Wheeler,30,2,2
102395,Rachel Hunter,18,0,5
102554,Joel Elliott,29,1,3
102408,Joe Salazar,26,0,3
102614,Victoria Harrison,21,0,6
102494,Candice Ortega,26,0,3
102675,Roy Richardson,42,2,2
102502,Denise Norman,21,0,6
102711,Leah Campbell,41,2,4
102578,Valerie Gray,31,1,2
102735,Angelica Bell,40,3,6
102618,Jasmine Arnold,22,0,4
102749,Cory Foster,39,0,2
102705,Larry Myers,43,0,3
102809,Scott Sutton,34,0,2
102727,Amber Bell,32,0,2
102861,Christopher Rose,42,2,6
102739,Jesse Medina,24,2,5
102926,Bethany Wagner,35,0,1
102763,Jenna Perez,34,0,3
103004,Erica Jenkins,38,0,3
102847,Heidi Myers,26,2,1
103008,Phillip Miles,22,2,2
102897,Ryan Reeves,44,2,5
103032,Colleen Thornton,20,2,5
102968,Martin Holmes,35,0,6
103171,Jared Porter,43,2,3
103006,Meagan Stephens,20,2,1
103223,Regina Carr,36,2,2
103028,Adrian Francis,32,0,2
103253,Roy Gregory,29,0,2
103132,Robert Morales,27,1,4
103275,Alison Vaughn,42,0,2
103177,Wendy Richards,25,0,2
103281,Mitchell Johnson,23,1,3
103247,Melissa Morrison,22,2,3
103303,Heather Garner,18,2,2
103255,Jacob Hill,37,1,6
103315,Erin Reeves,22,0,6
103279,Taylor Anderson,18,2,6
103365,Alison Fleming,23,0,3
103295,Cody Watts,18,0,2
103403,Randy Warren,40,0,4
103309,Katelyn Reynolds,31,3,5
103438,Melinda Berry,32,3,5
103325,Amy Wheeler,30,2,1
103446,Shaun Mason,21,2,2
103371,Lori Palmer,39,2,1
103484,Austin Rivera,20,2,2
103436,Roy Rodgers,18,0,3
103500,Jack Hubbard,41,1,3
103440,Jenny Lynch,32,3,1
103522,Victoria Brown,26,2,2
103454,Lee Martinez,21,1,4
103550,Kara Pena,29,0,3
103494,Peter Hall,24,2,3
103582,Frank Kennedy,24,2,3
103512,Natalie Howard,31,0,1
103626,Kathleen Lucas,36,0,2
103542,Clinton Simpson,19,2,2
103642,Karen Santos,25,1,1
103556,Juan Kim,25,1,3
103666,Victor Delgado,20,1,2
103608,Mario Allen,27,2,6
103676,Sean Bowen,29,2,2
103640,George George,31,3,3
103765,Casey Swanson,34,3,5
103648,Virginia Conner,21,0,3
103799,Raymond Guzman,33,3,5
103674,Caleb Graham,22,0,2
103819,Reginald Berry,34,2,2
103743,Cassandra Lane,32,2,4
103865,Christian Ramos,23,1,6
103795,Taylor Harper,29,2,1
103925,Marissa Parker,40,3,3
103811,Michael Simmons,23,2,1
103962,Jaime Carroll,35,2,2
103847,Tamara Wilson,42,3,2
103986,Wesley Williams,44,2,2
103873,Tanya Davidson,33,3,5
103998,Kara Dunn,22,2,3
103980,Taylor Snyder,25,0,6
104018,Jimmy Lawrence,18,1,2
103990,Rachel Austin,26,0,1
104048,Gerald Scott,38,3,2
104012,Shane Woods,35,0,1
104086,Patrick Mitchell,32,2,1
104024,Monica Rose,32,0,2
104178,Leslie Lucas,29,1,3
104058,Randall Morrison,19,2,2
104203,Nicole Spencer,25,1,6
104170,Tonya Collins,39,3,3
104241,Amy Daniel,41,2,1
104186,Angel Mendez,32,0,6
104305,Samuel Hammond,18,2,1
104235,Kendra Flores,32,2,4
104337,Carrie Obrien,20,1,2
104247,Tanya Powell,41,1,5
104371,Cory Gibson,32,1,2
104313,Olivia Morgan,40,3,2
104381,Virginia Sims,32,3,1
104347,Tiffany Shaw,40,3,4
104439,Curtis Elliott,43,3,2
104373,Deborah Ross,19,1,4
104448,Willie Hayes,24,1,1
104391,Taylor Hammond,21,0,1
104470,Kristopher Kennedy,42,3,3
104447,Cheryl Neal,39,1,3
104500,Todd Wright,32,2,4
104452,Vanessa Moore,23,0,5
104536,Aaron King,27,0,3
104476,Justin Oliver,28,0,2
104550,Kristopher Ramos,35,2,3
104524,Frederick Benson,21,2,6
104564,Molly Santiago,31,3,1
104548,Tyler Horton,26,0,2
104610,Morgan Newton,35,2,2
104562,Anthony Graham,43,2,1
104646,Jeremiah Pierce,27,0,1
104604,Kathryn Mullins,20,1,2
104690,Meagan Carlson,31,0,2
104614,Tabitha Swanson,32,1,4
104743,Michele Alexander,22,1,1
104682,Omar Silva,27,1,2
104777,Brad Day,31,3,2
104729,Teresa Malone,27,0,6
104787,Todd Blair,29,2,1
104761,Hannah Stanley,21,1,2
104825,Alejandro Gomez,35,0,3
104779,Tamara Sims,38,2,1
104903,Jeremiah Simmons,31,3,2
104797,Dennis Campbell,26,1,1
104927,Kimberly Ball,39,1,4
104883,Phillip Graves,35,3,2
104990,Jordan Watkins,35,1,4
104913,Diana Walters,22,1,6
105052,Leah Hines,21,0,2
104953,Ashley Alexander,23,1,4
105072,Kevin Holland,20,0,6
105018,Kelly Leonard,36,1,3
105110,Andrew Dunn,20,2,5
105062,Antonio Austin,26,0,2
105140,Jeffrey Murray,35,2,1
105092,Kyle Lane,44,1,2
105206,Susan Jenkins,18,1,2
105136,Rebecca Maldonado,36,1,3
105259,Erika Neal,18,0,1
105158,Sharon Oliver,26,1,6
105313,Bobby Lucas,22,2,1
105219,Meghan Harris,32,2,2
105337,Monica Phillips,18,1,5
105283,Katelyn Johnston,24,2,2
105347,Monica Delgado,33,1,3
105327,Julian Hudson,21,0,2
105367,Craig Caldwell,21,2,2
105339,Matthew Hunter,23,2,3
105389,Colleen Hayes,22,1,3
105365,Meagan Jones,30,3,4
105411,Martin Castro,26,2,2
105375,Cynthia Armstrong,19,2,1
105445,Kathleen Sutton,19,1,2
105391,Nancy Cummings,25,2,1
105463,Zachary Patterson,39,1,5
105417,Brittany Hicks,18,1,5
105516,Chelsea Clark,20,1,1
105453,Logan Bowman,35,3,1
105536,Henry Vaughn,34,2,3
105484,Rebecca Cohen,25,0,5
105596,Heidi George,33,2,1
105526,Ebony Clark,24,2,2
105612,Teresa Ramirez,40,1,1
105554,Kayla Ward,27,1,6
105672,Abigail Frazier,30,3,3
105600,Jeremy Perez,34,3,6
105724,Vincent Sullivan,22,2,3
105630,Colin Aguilar,32,3,1
105783,Lacey Wagner,18,1,1
105684,Danny Hawkins,37,3,3
105839,Rodney Perry,39,0,6
105739,Lauren Jenkins,24,1,2
105861,Sarah Snyder,28,1,2
105799,Lacey Wolfe,42,2,3
105877,Tara Townsend,33,0,2
105855,Laura Palmer,29,2,1
105883,Jennifer Guzman,43,2,4
105865,Christian Williams,24,2,3
105917,Heidi Little,26,1,3
105879,Johnny Grant,19,2,2
105943,Kathryn Morales,43,2,6
105891,Angel Jacobs,27,1,3
105955,Holly Parker,26,1,1
105919,Linda Todd,21,0,2
106046,Angel Pierce,23,1,2
105951,Tony Martinez,27,0,3
106062,Albert Maldonado,42,0,1
106026,Danielle Jacobs,18,1,2
106104,Bethany Riley,32,0,5
106052,Daniel Hopkins,30,2,2
106130,Linda Murray,42,2,1
106090,Raymond Bates,23,2,2
106150,Walter Long,22,2,5
106118,Renee Sullivan,38,3,2
106172,Jamie Chapman,43,2,6
106138,Tony Blair,30,1,1
106188,Carolyn Bowen,32,2,2
106160,Danny Welch,20,2,3
106214,Carl Barnett,42,2,4
106180,Arthur Fuller,34,2,3
106263,Audrey White,18,0,2
106200,Jaime Rose,19,0,2
106337,Luis Gregory,44,3,6
106257,Benjamin Franklin,44,3,2
106347,Dennis Austin,39,3,4
106285,Gregory Ruiz,26,1,5
